timestamp,score,dew_point,temp,humid,abs_humid,co2,co2_est,co2_est_baseline,voc,voc_baseline,voc_h2_raw,voc_ethanol_raw,pm25,pm10_est,location
2023-07-10T04:00:40.162Z,97,12.11,23.64,48.41,10.29,619,400,36073,30,37512,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:05:40.374Z,97,12.04,23.58,48.35,10.25,645,419,36077,32,37512,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:10:40.588Z,97,11.92,23.49,48.24,10.17,596,400,36082,20,37512,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:15:40.801Z,99,11.91,23.59,47.92,10.16,552,400,36090,20,37516,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:20:41.014Z,99,11.96,23.64,47.94,10.19,538,400,36098,20,37519,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:25:41.402Z,99,11.97,23.62,48.01,10.2,541,400,36105,20,37522,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:30:41.617Z,99,11.82,23.54,47.78,10.1,523,400,36113,20,37526,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:35:41.829Z,99,11.85,23.56,47.8,10.12,514,400,36121,20,37531,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:40:42.041Z,100,11.86,23.65,47.6,10.13,506,400,36128,22,37535,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:45:42.255Z,100,11.81,23.56,47.69,10.1,500,400,36136,20,37537,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:50:42.468Z,100,11.8,23.56,47.66,10.09,495,400,36144,20,37542,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T04:55:42.689Z,100,11.79,23.51,47.78,10.09,493,400,36152,20,37546,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:00:42.903Z,100,12.06,23.69,48.11,10.26,487,400,36159,20,37551,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:05:43.118Z,100,11.91,23.58,47.96,10.16,495,400,36167,20,37553,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:10:43.332Z,100,11.88,23.55,47.93,10.14,484,400,36175,20,37556,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:15:43.546Z,100,11.88,23.51,48.07,10.14,489,400,36182,20,37560,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:20:43.760Z,100,11.91,23.52,48.1,10.16,488,400,36190,20,37564,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:25:44.307Z,100,11.9,23.48,48.19,10.16,481,400,36198,20,37568,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:30:44.521Z,100,11.9,23.52,48.09,10.16,488,400,36206,20,37570,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:35:44.736Z,99,12.01,23.58,48.25,10.23,523,400,36213,22,37572,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:40:44.950Z,99,11.93,23.52,48.16,10.17,515,400,36220,20,37572,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:45:45.171Z,99,11.93,23.52,48.19,10.18,518,400,36228,21,37573,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:50:45.384Z,100,11.87,23.54,47.95,10.14,509,551,36232,48,37574,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T05:55:45.597Z,100,11.94,23.52,48.21,10.18,495,498,36231,39,37574,25,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:00:45.810Z,99,11.92,23.54,48.12,10.17,510,438,36230,27,37574,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:05:46.024Z,99,11.89,23.51,48.08,10.15,527,423,36230,23,37574,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:10:46.238Z,99,11.83,23.48,47.98,10.11,530,409,36231,25,37573,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:15:46.461Z,99,11.87,23.49,48.06,10.14,527,400,36235,23,37574,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:20:46.672Z,99,11.92,23.54,48.1,10.17,522,408,36240,23,37574,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:25:46.141Z,99,11.92,23.48,48.28,10.17,527,410,36245,24,37574,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:30:46.356Z,98,12.21,23.55,49.0,10.37,527,413,36248,24,37575,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:35:46.569Z,99,12.0,23.55,48.33,10.23,547,400,36251,27,37575,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:40:46.780Z,99,12.02,23.56,48.35,10.24,508,400,36256,21,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:45:46.994Z,99,12.0,23.55,48.31,10.22,505,400,36261,22,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:50:47.209Z,99,11.99,23.54,48.32,10.22,499,400,36266,24,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T06:55:47.423Z,100,11.95,23.54,48.19,10.19,498,400,36270,23,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:00:47.637Z,100,11.87,23.58,47.81,10.13,505,417,36275,21,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:05:47.859Z,100,11.81,23.52,47.81,10.1,494,400,36280,24,37576,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:10:48.072Z,100,11.88,23.55,47.94,10.14,491,400,36285,21,37576,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:15:48.287Z,100,11.71,23.51,47.52,10.03,469,413,36290,20,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:20:48.502Z,100,11.7,23.51,47.51,10.03,461,400,36294,21,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:25:48.776Z,100,11.82,23.68,47.39,10.1,463,400,36300,23,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:30:48.996Z,100,11.71,23.54,47.45,10.03,472,401,36303,21,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:35:49.210Z,100,10.92,23.66,44.69,9.52,458,422,36304,23,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:40:49.424Z,100,10.62,23.69,43.72,9.32,447,400,36306,30,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:45:49.638Z,100,10.59,23.66,43.72,9.31,452,400,36309,27,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:50:49.853Z,100,10.5,23.69,43.38,9.25,461,404,36309,34,37577,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T07:55:50.066Z,100,10.28,23.72,42.68,9.12,461,413,36314,28,37577,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:00:50.280Z,100,10.02,23.78,41.79,8.96,462,418,36317,29,37577,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:05:50.495Z,99,9.94,23.78,41.57,8.91,458,400,36320,29,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:10:50.709Z,99,9.83,23.76,41.29,8.84,470,400,36323,28,37576,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:15:50.923Z,99,9.63,23.62,41.1,8.73,461,403,36328,24,37576,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:20:51.137Z,99,9.46,23.58,40.75,8.63,442,400,36334,24,37577,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:25:51.669Z,98,9.28,23.56,40.28,8.53,435,412,36337,23,37578,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:30:51.884Z,98,9.38,23.61,40.47,8.59,432,419,36339,23,37579,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:35:52.098Z,99,9.55,23.72,40.64,8.68,430,427,36343,23,37579,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:40:52.310Z,99,9.49,23.64,40.69,8.65,427,412,36345,25,37579,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:45:52.525Z,99,9.9,23.83,41.33,8.89,425,420,36348,23,37579,26,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:50:52.737Z,99,9.93,23.73,41.65,8.9,434,400,36348,28,37579,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T08:55:52.962Z,99,9.83,23.76,41.29,8.84,428,413,36349,24,37579,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:00:53.176Z,99,9.68,23.72,41.0,8.76,425,400,36350,24,37579,26,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:05:53.389Z,99,9.64,23.79,40.72,8.73,417,400,36352,24,37580,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:10:53.603Z,99,9.62,23.76,40.71,8.72,416,422,36353,25,37580,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:15:53.817Z,99,9.6,23.78,40.64,8.71,412,400,36354,21,37580,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:20:54.030Z,98,9.57,23.82,40.46,8.69,408,410,36357,24,37580,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:25:54.307Z,98,9.58,23.82,40.48,8.7,403,450,36358,23,37580,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:30:54.530Z,98,9.41,23.78,40.12,8.6,401,427,36360,24,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:35:54.744Z,98,9.42,23.83,40.01,8.6,400,429,36362,26,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:40:54.959Z,98,9.38,23.79,40.02,8.58,400,413,36363,24,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:45:55.172Z,98,9.32,23.85,39.71,8.54,400,415,36365,23,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:50:55.387Z,98,9.35,23.88,39.72,8.56,400,414,36366,22,37581,26,37,1,2,"Janonhanta1,Vantaa,Finland"
2023-07-10T09:55:55.608Z,98,9.4,23.83,39.96,8.59,400,400,36366,23,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:00:55.821Z,98,9.27,23.88,39.5,8.51,400,400,36367,26,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:05:56.034Z,98,9.46,23.88,40.02,8.62,400,437,36367,34,37581,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:10:56.248Z,97,9.28,23.93,39.4,8.52,400,400,36368,24,37582,26,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:15:56.462Z,98,9.45,24.01,39.67,8.61,404,429,36370,24,37583,26,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:20:56.676Z,99,9.95,23.88,41.35,8.91,410,511,36369,46,37583,26,37,5,6,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:25:56.978Z,98,9.94,23.91,41.26,8.91,416,598,36369,74,37583,25,37,13,14,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:30:57.192Z,99,10.14,23.92,41.76,9.02,425,579,36368,92,37583,25,37,12,13,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:35:57.404Z,100,10.18,23.91,41.93,9.05,431,593,36367,91,37582,25,37,10,11,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:40:57.618Z,100,10.17,23.96,41.76,9.04,435,571,36366,80,37582,25,37,10,11,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:45:57.833Z,99,10.09,23.92,41.64,9.0,441,556,36365,82,37582,25,37,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:50:58.047Z,100,10.33,23.95,42.23,9.14,445,560,36365,96,37582,25,37,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T10:55:58.260Z,100,10.29,23.95,42.14,9.12,451,560,36364,85,37582,25,37,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:00:58.474Z,100,10.39,24.02,42.21,9.17,451,526,36363,87,37582,26,37,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:05:58.686Z,99,10.17,24.03,41.57,9.04,453,508,36362,81,37582,26,37,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:10:58.899Z,100,10.47,24.02,42.44,9.22,451,559,36362,89,37582,25,37,5,6,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:15:59.112Z,99,10.45,24.08,42.24,9.21,447,564,36361,90,37582,25,37,12,13,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:20:59.327Z,99,10.55,24.08,42.52,9.27,446,533,36360,80,37582,26,37,12,13,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:25:59.596Z,98,10.62,24.09,42.69,9.31,440,582,36359,95,37582,25,37,15,16,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:30:59.809Z,97,10.8,24.15,43.06,9.42,441,666,36359,139,37582,25,36,16,17,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:36:00.021Z,99,10.99,24.13,43.63,9.54,442,689,36358,139,37582,25,36,12,13,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:41:00.234Z,100,11.03,24.17,43.64,9.57,446,703,36357,121,37582,25,36,11,12,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:46:00.445Z,99,11.23,24.25,44.04,9.69,444,672,36356,133,37581,25,36,10,11,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:51:00.657Z,99,11.28,24.19,44.33,9.72,444,762,36355,156,37581,25,36,11,12,"Janonhanta1,Vantaa,Finland"
2023-07-10T11:56:00.877Z,99,11.37,24.23,44.49,9.78,446,766,36355,148,37581,25,36,9,10,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:01:01.090Z,99,11.31,24.32,44.09,9.74,446,761,36354,156,37581,25,36,9,10,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:06:01.303Z,99,11.09,24.33,43.41,9.6,447,732,36353,146,37581,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:11:01.517Z,99,11.03,24.37,43.14,9.56,451,739,36352,142,37581,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:16:01.735Z,99,10.91,24.42,42.67,9.48,455,685,36352,131,37581,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:21:01.949Z,99,10.84,24.36,42.64,9.44,451,703,36351,130,37581,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:26:02.333Z,99,10.85,24.33,42.73,9.45,443,726,36350,131,37581,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:31:02.546Z,99,10.78,24.29,42.63,9.41,434,707,36349,135,37581,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:36:02.761Z,99,10.72,24.37,42.26,9.37,435,680,36349,134,37581,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:41:02.975Z,100,10.75,24.35,42.42,9.39,429,677,36348,120,37581,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:46:03.190Z,100,10.53,24.37,41.73,9.25,425,609,36347,101,37581,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:51:03.404Z,100,10.54,24.33,41.87,9.26,423,635,36346,116,37580,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T12:56:03.623Z,100,10.62,24.29,42.17,9.3,419,626,36345,91,37580,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:01:03.838Z,100,10.48,24.33,41.7,9.22,411,621,36345,96,37580,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:06:04.050Z,99,10.49,24.37,41.63,9.23,412,614,36344,108,37580,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:11:04.265Z,100,10.65,24.39,42.01,9.32,411,638,36343,105,37580,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:16:04.479Z,100,10.63,24.43,41.86,9.31,407,636,36342,101,37580,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:21:04.701Z,99,10.91,24.49,42.5,9.48,403,717,36342,137,37580,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:26:05.064Z,99,11.14,24.57,42.95,9.63,400,714,36341,145,37580,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:31:05.277Z,99,10.57,24.67,41.1,9.27,400,523,36340,92,37580,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:36:05.491Z,99,10.78,24.74,41.48,9.39,408,579,36339,72,37580,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:41:05.707Z,99,11.2,24.77,42.6,9.66,427,590,36339,67,37580,25,37,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:46:05.927Z,99,11.51,24.79,43.44,9.86,452,615,36338,68,37580,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:51:06.139Z,99,11.42,24.73,43.32,9.8,465,608,36337,72,37580,25,37,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T13:56:06.353Z,99,11.46,24.76,43.39,9.83,483,626,36336,86,37580,25,37,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:01:06.567Z,99,11.5,24.7,43.62,9.85,497,652,36335,119,37579,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:06:06.782Z,99,11.45,24.63,43.66,9.82,506,616,36335,123,37579,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:11:06.995Z,99,11.46,24.6,43.77,9.83,506,723,36334,156,37579,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:16:07.208Z,99,11.44,24.59,43.77,9.82,508,682,36333,137,37579,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:21:07.421Z,99,11.52,24.62,43.91,9.87,516,705,36332,130,37579,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:26:06.953Z,99,11.48,24.63,43.75,9.84,522,675,36332,123,37579,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:31:07.167Z,99,11.51,24.69,43.69,9.86,528,625,36331,132,37579,25,36,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:36:07.380Z,98,11.56,24.77,43.63,9.89,543,628,36330,115,37579,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:41:07.592Z,98,11.57,24.79,43.62,9.9,547,643,36329,104,37579,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:46:07.806Z,98,11.43,24.77,43.23,9.8,546,588,36329,93,37579,25,37,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:51:08.020Z,98,11.4,24.84,42.98,9.78,536,626,36328,99,37579,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-07-10T14:56:08.233Z,98,11.57,24.77,43.66,9.9,535,742,36327,134,37579,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:01:08.446Z,98,11.37,24.73,43.18,9.77,530,675,36326,135,37579,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:06:08.659Z,98,11.5,24.73,43.55,9.85,525,673,36325,149,37579,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:11:08.874Z,98,11.53,24.67,43.8,9.88,532,708,36325,139,37578,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:16:09.087Z,98,11.53,24.63,43.91,9.88,531,688,36324,142,37578,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:21:09.302Z,98,11.69,24.73,44.1,9.98,534,696,36323,114,37578,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:26:09.798Z,98,11.83,24.77,44.4,10.07,549,693,36322,116,37578,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:31:10.013Z,98,11.87,24.71,44.67,10.09,565,705,36322,116,37578,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:36:10.226Z,97,11.85,24.7,44.65,10.08,573,763,36321,141,37578,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:41:10.438Z,97,11.85,24.69,44.68,10.08,587,707,36320,126,37578,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:46:10.652Z,97,11.81,24.69,44.56,10.06,599,740,36319,135,37578,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:51:10.865Z,96,11.84,24.76,44.46,10.07,607,752,36319,141,37578,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T15:56:11.089Z,97,11.83,24.73,44.51,10.07,606,765,36318,132,37578,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:01:11.303Z,96,11.78,24.73,44.36,10.03,616,804,36317,138,37578,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:06:11.516Z,96,11.74,24.77,44.13,10.01,618,805,36316,135,37578,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:11:11.730Z,83,11.68,24.8,43.89,9.97,607,759,36315,124,37578,25,36,61,63,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:16:11.940Z,82,11.59,24.71,43.86,9.91,595,796,36315,158,37577,25,36,65,67,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:21:12.155Z,84,11.74,24.66,44.46,10.01,591,841,36314,173,37577,25,36,56,58,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:26:12.664Z,85,11.73,24.69,44.33,10.0,585,840,36313,160,37577,25,36,51,53,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:31:12.876Z,86,11.66,24.62,44.32,9.96,586,826,36312,173,37577,25,36,50,52,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:36:13.089Z,90,11.38,24.69,43.31,9.77,566,697,36312,103,37577,25,36,38,40,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:41:13.303Z,92,11.33,24.62,43.36,9.74,541,652,36311,90,37577,25,37,32,34,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:46:13.518Z,94,11.3,24.7,43.06,9.72,530,614,36310,81,37577,25,37,26,28,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:51:13.730Z,95,11.32,24.55,43.51,9.74,523,688,36309,123,37577,25,36,22,23,"Janonhanta1,Vantaa,Finland"
2023-07-10T16:56:13.944Z,96,11.35,24.49,43.77,9.77,521,675,36309,112,37577,25,36,18,19,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:01:14.168Z,97,11.3,24.46,43.68,9.73,515,675,36308,116,37577,25,36,15,16,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:06:14.380Z,99,11.36,24.44,43.88,9.77,512,709,36307,118,37577,25,36,12,13,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:11:14.594Z,99,11.36,24.49,43.79,9.77,515,754,36306,127,37577,25,36,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:16:14.811Z,99,11.39,24.46,43.96,9.79,516,713,36305,127,37577,25,36,8,9,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:21:15.025Z,99,11.42,24.44,44.07,9.81,523,788,36305,132,37577,25,36,7,8,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:26:15.516Z,99,11.44,24.43,44.16,9.82,526,778,36304,135,37576,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:31:15.737Z,99,11.47,24.46,44.19,9.84,536,784,36303,133,37576,25,36,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:36:15.950Z,99,11.81,24.52,45.02,10.06,549,731,36302,104,37576,25,37,6,7,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:41:16.163Z,98,12.15,24.35,46.54,10.3,559,757,36302,109,37576,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:46:16.376Z,98,12.26,24.46,46.55,10.37,558,782,36301,119,37576,25,36,5,6,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:51:16.591Z,98,12.66,24.43,47.86,10.64,566,747,36300,103,37576,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T17:56:16.806Z,98,12.54,24.37,47.65,10.56,575,767,36299,115,37576,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:01:17.019Z,97,12.67,24.43,47.88,10.65,597,797,36299,123,37576,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:06:17.232Z,96,12.9,24.37,48.78,10.81,627,836,36298,121,37576,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:11:17.445Z,95,13.11,24.32,49.61,10.96,657,767,36297,127,37576,25,36,4,5,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:16:17.659Z,94,13.19,24.27,50.01,11.02,671,825,36296,128,37576,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:21:17.873Z,94,13.18,24.3,49.91,11.02,682,792,36295,132,37576,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:26:17.378Z,94,13.23,24.29,50.08,11.05,683,816,36295,126,37576,25,36,3,4,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:31:17.593Z,94,13.26,24.37,49.96,11.08,685,789,36294,122,37576,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:36:17.808Z,94,13.43,24.26,50.83,11.2,685,739,36293,116,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:41:18.028Z,94,13.39,24.19,50.95,11.18,678,752,36292,120,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:46:18.241Z,94,13.39,24.19,50.94,11.17,672,760,36292,113,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:51:18.456Z,94,13.45,24.19,51.14,11.22,669,749,36291,111,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T18:56:18.671Z,94,13.48,24.13,51.41,11.24,667,713,36290,109,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T19:01:18.883Z,94,13.54,24.11,51.7,11.29,670,736,36289,104,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T19:06:19.099Z,94,13.55,24.15,51.58,11.29,664,727,36289,106,37575,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T19:11:19.314Z,94,13.53,24.15,51.54,11.28,658,704,36288,107,37575,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T19:16:19.528Z,94,13.55,24.06,51.86,11.3,657,714,36287,104,37575,25,37,2,3,"Janonhanta1,Vantaa,Finland"
2023-07-10T19:21:19.741Z,93,13.61,24.03,52.15,11.34,656,728,36286,112,37575,25,36,2,3,"Janonhanta1,Vantaa,Finland"
